IID,QT
1004568,-32.3029937827219
1004569,10.7355589418164
1004570,-0.686707620020536
1004571,-17.6330743674964
1004572,-10.3585215871481
1004573,-9.73611688809838
1004574,9.4392903185599
1004575,-30.424188248593
1004576,4.80086316718644
1004577,1.02953590405611
1004578,-6.53604398821782
1004579,-20.3838941106913
1004580,6.50067899532447
1004581,20.3071349289247
1004582,-19.6051059255705
1004583,23.8480876194432
1004584,-7.27867612397568
1004585,-0.405579804731941
1004586,5.81374402218288
1004587,-21.279339478766
1004588,1.89550281136719
1004589,-42.2316227428436
1004590,9.71494375117373
1004591,9.25763316029042
1004592,6.61770452347075
1004593,-12.2475969057939
1004594,-14.3063160746973
1004595,-24.1423021378511
1004596,-10.1693034369257
1004597,12.1197738674796
1004598,-29.1735032952103
1004599,-6.80757903087527
1004600,-9.00799702096202
1004601,11.8863763998722
1004602,-9.04804401688389
1004603,-21.3884649254809
1004604,-15.4515183912601
1004605,-8.36158766924846
1004606,21.0179100607589
1004607,8.44733315352534
1004608,-17.9440341406232
1004609,23.8065965557747
1004610,-15.2147768428011
1004611,2.60641631360035
1004612,-24.9185376714159
1004613,-13.2018155328805
1004614,-14.8064320044329
1004615,-6.41639937501595
1004616,0.0682670102797154
1004617,-11.6555178754197
1004618,-10.6566736608491
1004619,-14.0665345816589
1004620,6.15103985128467
1004621,-9.59800524531864
1004622,-4.32215080236174
1004623,-37.144212465937
1004624,7.80467484662009
1004625,-11.128378603188
1004626,-13.1656706988299
1004627,-4.95772242505746
1004628,-17.8609191913282
1004629,-10.6410296763137
1004630,-16.3217296313084
1004631,-2.08952680996399
1004632,-2.493831818447
1004633,-8.82090156983123
1004634,-38.6616367299527
1004635,-4.19725840028509
1004636,-13.1221639843592
1004637,-9.20248552144578
1004638,-22.0067855230321
1004639,-17.5654229815302
1004640,-35.179018305347
1004641,-18.563803851273
1004642,-21.2587115087226
1004643,-30.4356580540176
1004644,4.51955179445314
1004645,-28.2376682302065
1004646,-19.5450599075792
1004647,-0.65535168532526
1004648,-11.6232594028981
1004649,-20.2208147741933
1004650,0.655746093426407
1004651,-18.5365982397747
1004652,2.45299601991676
1004653,-18.0977153456363
1004654,1.86107283432223
1004655,1.12491016945574
1004656,-4.11748015328302
1004657,0.754152408506746
1004658,-1.97421808242416
1004659,-0.178971757454285
1004660,-44.1376742264314
1004661,6.5457337539567
1004662,8.57778840936035
1004663,2.8226923079174
1004664,-1.68411971922282
1004665,-26.1821660505991
1004666,-13.8491210374128
1004667,-8.82142726911959
1004668,2.43284165306979
1004669,-30.5881980509531
1004670,-0.720110334324089
1004671,7.06544983279816
1004672,6.53841777045505
1004673,-2.6486724258418
1004674,-7.26398251213951
1004675,-13.8901027976658
1004676,-14.7775616838307
1004677,-5.81072169329036
1004678,-8.70861463248396
1004679,-10.1445825266754
1004680,3.37318927841739
1004681,-13.3856647486151
1004682,13.9865778718437
1004683,22.1254251990858
1004684,6.65393042405699
1004685,-15.0183260151168
1004686,-29.1920925018243
1004687,6.63957582676366
1004688,-2.25197921067806
1004689,-8.12722828644756
1004690,-5.39116901308126
1004691,-32.4870571692749
1004692,-19.0997409737521
1004693,-0.345902520533444
1004694,-11.2607355957803
1004695,3.01525030043977
1004696,-7.86680867996096
1004697,-21.5532217166626
1004698,-17.3370290092499
1004699,9.02388146956619
1004700,-10.5434476494331
1004701,11.4985985128967
1004702,11.6294685204261
1004703,16.1608807349707
1004704,10.4725632305633
1004705,26.7833156342339
1004706,-5.72384279611495
1004707,-21.5144078636537
1004708,-12.1991393131991
1004709,-1.86682305911258
1004710,4.97699494724926
1004711,-14.5356115117023
1004712,-11.8912997436706
1004713,1.39974280768788
1004714,-25.3780402279332
1004715,-22.9814839584256
1004716,8.72291339771118
1004717,2.60456021560541
1004718,12.3655099778079
1004719,-15.788276951787
1004720,-6.30985646969232
1004721,11.0350474885348
1004722,-10.372711617514
1004723,-15.8906697575006
1004724,-17.6119547115568
1004725,-6.12087767942307
1004726,-1.81736246133719
1004727,-8.19927263840427
1004728,-12.2880063294588
1004729,-24.5557054670801
1004730,-0.930646699542723
1004731,16.1769393642233
1004732,-16.203795950501
1004733,-32.9136714024811
1004734,0.593395117272178
1004735,-14.3030480555589
1004736,-7.93539656691549
1004737,-7.02969054749262
1004738,14.4440516360181
1004739,-15.8721400307633
1004740,0.676960925047943
1004741,-0.236962960089855
1004742,-0.694477432945233
1004743,8.20987128429456
1004744,-10.5822003810225
1004745,-7.64570854097084
1004746,-8.89642185228273
1004747,-4.59598568313369
1004748,-15.4069374933967
1004749,3.10002157077995
1004750,-4.30799489778515
1004751,5.93823962206863
1004752,-5.51470877955128
1004753,-3.52915803073241
1004754,-7.77730561069742
1004755,-13.9786929047689
1004756,7.61579390688051
1004757,-16.1723818677391
1004758,-8.72683866226068
1004759,-23.5657732991885
1004760,3.74224861533164
1004761,-37.3772950119284
1004762,-5.16593946029559
1004763,-25.7779260742117
1004764,6.27720524153752
1004765,-5.98673403341146
1004766,-4.08491192256527
1004767,7.73431329271807
1004768,-15.3443828579898
1004769,-18.7954695015599
1004770,-3.88327479308719
1004771,-8.74717783267566
1004772,-12.572857349488
1004773,3.31936226846084
1004774,11.2177920737689
1004775,14.981583020357
1004776,-26.0587843652984
1004777,8.62437020548533
1004778,-12.3751601312928
1004779,-10.2035978091655
1004780,-3.91469251874069
1004781,-13.995528663889
1004782,30.3508378339797
1004783,3.6516278080391
1004784,-18.6843286532928
1004785,-14.2152679970372
1004786,13.9371238189134
1004787,6.21853918964301
1004788,-2.92051013407453
1004789,-20.8997840703809
1004790,-6.49820497372053
1004791,-22.4785582697992
1004792,-4.85527821529663
1004793,-33.7411433898561
1004794,-0.269161425685879
1004795,-0.177957345332571
1004796,-27.6395122279973
1004797,-20.0426829893162
1004798,-25.6106450891296
1004799,-35.1588637734686
1004800,-18.45881227709
1004801,-28.1169656246223
1004802,-3.44243519175271
1004803,-20.4634678812825
1004804,12.6753843681363
1004805,-23.5535694678666
1004806,-12.4131999395252
1004807,17.9113529005368
1004808,-10.935384926994
1004809,-5.59056661343051
1004810,-10.6505686612422
1004811,-19.0362062921137
1004812,6.33145943759198
1004813,-6.39039244996084
1004814,-10.4859468054845
1004815,-14.4914094798484
1004816,4.37013921492912
1004817,-19.5270113813626
1004818,12.2255736745172
1004819,-15.9313669000737
1004820,-31.6276443132915
1004821,-15.5515703419566
1004822,-13.2981464895627
1004823,28.2518899200417
1004824,1.51954069488386
1004825,-17.207822346577
1004826,-21.1371573194527
1004827,-1.26788712277795
1004828,14.7654678976251
1004829,2.88312827236862
1004830,-38.8391513108844
1004831,10.9196107985026
1004832,-11.4058949563344
1004833,5.70610628015654
1004834,-10.8533953516604
1004835,-31.4644798166808
1004836,11.1764252820636
1004837,-11.7556632502877
1004838,-22.2529204489349
1004839,-6.97308447044353
1004840,-24.5691292919309
1004841,-23.473410313015
1004842,-7.49542901875509
1004843,-14.8855729438246
1004844,-7.20480792212738
1004845,-7.96668597086517
1004846,-25.3619827635613
1004847,-15.1309068774972
1004848,-10.2805565719642
1004849,-7.44735457976409
1004850,-16.6990927593726
1004851,-2.97640280018991
1004852,-11.7886263271248
1004853,1.82411820028739
1004854,-1.96412781367332
1004855,-15.7825164147705
1004856,9.26550032175846
1004857,-3.5376521938546
1004858,1.00352953841723
1004859,-28.5374646918104
1004860,5.94431273691833
1004861,-9.73011950948222
1004862,-32.8258477085248
1004863,-11.2457295356135
1004864,-22.2235097281016
1004865,-17.0477531947658
1004866,-11.9446504921576
1004867,0.150487345789248
1004868,-20.8477656744915
1004869,-1.76285608623861
1004870,-13.0701242163444
1004871,-16.4928422030386
1004872,-17.298305071929
1004873,-13.546198268055
1004874,20.7133822600378
1004875,-18.2535680550438
1004876,-20.9175835060843
1004877,5.79461942305156
1004878,-22.1295880968019
1004879,-13.345335482787
1004880,2.8260881206244
1004881,-20.2516061452127
1004882,32.5834738451141
1004883,1.67807619620551
1004884,-8.46665963432537
1004885,-8.29511988429561
1004886,-3.41090599100293
1004887,-0.165750603011452
1004888,3.64104622481454
1004889,-15.7858788269649
1004890,-1.96893117122829
1004891,-27.4624240335257
1004892,-23.6651984785968
1004893,-17.8909669313826
1004894,4.45795056018164
1004895,-2.98435349410476
1004896,-3.77905919049368
1004897,24.7617654757565
1004898,9.04021750196278
1004899,-18.866066071821
1004900,-5.87956218474019
1004901,-9.35920806484142
1004902,-7.04947096165348
1004903,-29.5634199161647
1004904,3.37165457166637
1004905,-8.47250290657959
1004906,3.69322093435531
1004907,1.07653861717399
1004908,-25.3756776062463
1004909,14.3089272189451
1004910,-2.1064701967412
1004911,-15.6754672370419
1004912,-7.02855687595966
1004913,-8.70791715778643
1004914,-4.27729635360215
1004915,23.0660117025432
1004916,6.28176986529174
1004917,-35.3844058940927
1004918,-16.2239626209262
1004919,-23.5531609769605
1004920,-4.37815220202652
1004921,-5.55926329248983
1004922,14.5966276815312
1004923,-1.78377034280755
1004924,-9.9519082005025
1004925,10.4747880022278
1004926,0.218314299190171
1004927,-22.316477725131
1004928,-19.2994716186988
1004929,-10.2853773361079
1004930,-11.8461348627971
1004931,-8.11997181837092
1004932,9.67559909638173
1004933,-5.09302247600391
1004934,-11.9278116635336
1004935,-14.6190223013833
1004936,-19.1085832561602
1004937,8.62734851287051
1004938,-6.72113069008711
1004939,-3.62258309719836
1004940,11.0268773046806
1004941,-1.73563950394074
1004942,-6.89451244715332
1004943,11.8745899317424
1004944,-15.8121899728215
1004945,-1.35615252811558
1004946,-5.72965781572014
1004947,-15.1548815582014
1004948,-6.34131413033555
1004949,5.15274655083722
1004950,-19.9530689780733
1004951,-14.9320536735944
1004952,-19.0508209973313
1004953,-7.72511808355953
1004954,-12.2872382656785
1004955,-13.342385786562
1004956,-9.29212298888277
1004957,5.2101809208278
1004958,4.33116108482356
1004959,15.642539610956
1004960,-11.9314624704866
1004961,22.943757556519
1004962,-23.669483327655
1004963,-7.06585689159662
1004964,-2.6043007199403
1004965,-3.55873075516454
1004966,-7.5869205057951
1004967,7.99120732906922
1004968,-8.98281451324812
1004969,-32.0377897437924
1004970,-21.9466808933154
1004971,5.69724115972312
1004972,4.77916315242452
1004973,-23.1634409413625
1004974,7.98108649773579
1004975,-18.3184646430135
1004976,3.30347858659168
1004977,-9.53333063079044
1004978,-12.8758980206658
1004979,-11.7468326262483
1004980,-11.5057305506865
1004981,-4.50345409909804
1004982,-29.723821196829
1004983,-7.8065022346534
1004984,-10.6917511256398
1004985,11.7915419519137
1004986,2.92978913759763
1004987,4.53691916890165
1004988,-18.8238945485923
1004989,-21.7562107811726
1004990,11.3827113207427
1004991,-17.6145490846414
1004992,-4.56084782767364
1004993,3.65694072814577
1004994,3.66835606816899
1004995,-14.2773126502572
1004996,-19.2018305770927
1004997,-16.6935130609772
1004998,-8.09949026667198
1004999,-17.0519758953807
1005000,-11.1315363399714
1005001,-13.2487104098748
1005002,1.36287774254581
1005003,-6.7680913948959
1005004,1.99349211532729
1005005,7.50670189386452
1005006,-23.1653152505505
1005007,-9.81776745715992
1005008,-17.5226259832575
1005009,9.86640279419376
1005010,30.2608160145516
1005011,-17.106639348551
1005012,12.9966256789166
1005013,-2.94095445965777
1005014,0.0224649995051642
1005015,-25.557896499205
1005016,1.52120292338395
1005017,-6.64769269815405
1005018,13.2851168663304
1005019,-1.9815136810251
1005020,0.249733371559863
1005021,-4.3003839607402
1005022,5.97651020085571
1005023,-4.43650751808269
1005024,-31.3064978562537
1005025,-21.2683085051766
1005026,-1.10410184583707
1005027,16.823066716841
1005028,7.75682614328231
1005029,6.06857485491956
1005030,-7.32430542835683
1005031,-4.71678667334685
1005032,16.9374152248744
1005033,-7.4503681753815
1005034,-0.836375012800507
1005035,-14.7462757592986
1005036,-18.6403650533452
1005037,9.69977546029468
1005038,-23.0534203247507
1005039,-27.1779527024831
1005040,-13.4504018369384
1005041,-28.733555759342
1005042,6.7890788676511
1005043,-26.7791032768522
1005044,-32.6085470111782
1005045,-4.8550730282936
1005046,-0.286676032345199
1005047,-35.1928417885178
1005048,-19.7274071181955
1005049,2.96631187886275
1005050,-21.1032605500047
1005051,-24.265885862762
1005052,-29.8196097970583
1005053,-9.50469889721401
1005054,-10.5832805792416
1005055,6.92165562669301
1005056,11.288645485513
1005057,-8.05972296782155
1005058,-26.7234660733688
1005059,1.5844099727753
1005060,-7.11974616362646
1005061,19.2723524011425
1005062,2.49469049744457
1005063,22.7066384312172
1005064,19.641179150226
1005065,17.3218095386481
1005066,-8.5232190739372
1005067,-21.2177404464675
1005068,2.99578172854718
1005069,-24.8779119413801
1005070,-6.91222627797905
1005071,-12.1894952189063
1005072,8.40211412039862
1005073,4.38756026263821
1005074,-11.5730196678893
1005075,-8.29890351022406
1005076,-7.57266430651486
1005077,3.29411196118567
1005078,-10.5366740875194
1005079,-1.53742942927137
1005080,1.97911779616314
1005081,-0.38584055804849
1005082,11.0438765367393
1005083,-19.9880924131905
1005084,10.2561449321365
1005085,-4.45188783227098
1005086,-21.0998675509293
1005087,-1.92384292192531
1005088,-2.19594738602922
1005089,2.19048451111119
1005090,-11.3262549844557
1005091,12.1622815391107
1005092,-11.2215137061815
1005093,-11.0556025929493
1005094,-32.1503086832916
1005095,-14.5426405857055
1005096,-37.7173683840973
1005097,-9.02284845769504
1005098,-29.6371944586354
1005099,0.556251706680548
1005100,-21.9561910140636
1005101,-17.5082721915166
1005102,-15.3528518172522
1005103,-33.9020011376419
1005104,4.97656234944459
1005105,-23.6204693191722
1005106,-5.37021052583304
1005107,-3.56375356000077
1005108,-30.5458185838584
1005109,-6.89926336560776
1005110,16.3756805349371
1005111,-23.092898183798
1005112,6.30530019002114
1005113,-27.3014709804026
1005114,-2.84038232671448
1005115,2.65332601804401
1005116,-35.9272583299346
1005117,-25.1072648674288
1005118,-13.1719765567073
1005119,8.90163453594668
1005120,-0.580755940704777
1005121,10.0343239903509
1005122,-8.48403478126485
1005123,3.5085733257223
1005124,-23.7180987924511
1005125,12.6408157601816
1005126,5.00324507181754
1005127,1.51857180457509
1005128,-9.43859813315923
1005129,-12.0607800599872
1005130,-13.2978282975368
1005131,-26.4883124256436
1005132,-23.8670568091885
1005133,2.23977562449939
1005134,-11.6710277724638
1005135,-8.90069487783365
1005136,5.93339316916413
1005137,-7.9250341915285
1005138,2.59613020019135
1005139,-3.0058705983231
1005140,-12.6369317730438
1005141,-5.56268787788049
1005142,9.05197427634232
1005143,3.16948586959665
1005144,-14.8514165565102
1005145,-11.1404508008044
1005146,-26.4768220605125
1005147,12.1155405940891
1005148,-14.9998795512129
1005149,-1.48241834673973
1005150,-11.3344433800214
1005151,-18.2864388210434
1005152,-9.78696309684441
1005153,5.91274864210281
1005154,-3.51839465257598
1005155,-9.82877960850082
1005156,-6.97648998347681
1005157,-12.1976170673523
1005158,0.510600847332595
1005159,-9.16599557196352
1005160,36.1992554569903
1005161,-17.1731401755087
1005162,-2.11433128456793
1005163,-2.95631713034748
1005164,-21.6090421954822
1005165,10.8107584115151
1005166,4.64986950766562
1005167,4.69712786034955
1005168,-10.3745676333525
1005169,6.78530381578994
1005170,2.91297708494696
1005171,-14.3327971604185
1005172,-4.64167134879912
1005173,-8.01687840698989
1005174,-48.7560078340709
1005175,6.39665386268564
1005176,-10.6393947865803
1005177,-13.9894389651818
1005178,5.13920882385456
1005179,-40.6096835766547
1005180,7.01578544362274
1005181,-4.64823908625852
1005182,-21.0633442644274
1005183,-0.918079755878916
1005184,-15.6448185789797
1005185,-13.208168268413
1005186,-6.14656244935763
1005187,-3.95396001937715
1005188,6.67678312307311
1005189,0.463186203783633
1005190,1.95239823851577
1005191,1.92224372627094
1005192,14.9784491271507
1005193,-19.4886824382212
1005194,-24.745574040247
1005195,-31.0955062667164
1005196,2.70003329103494
1005197,5.99790895061379
1005198,-32.9001863050117
1005199,8.6127134455085
1005200,-16.6498980575441
1005201,-2.59828358312703
1005202,17.3802429120732
1005203,-0.035402512043897
1005204,-12.9811124176528
1005205,-3.3697688864035
1005206,-14.2455643726497
1005207,5.87085117870569
1005208,-28.0864595791741
1005209,-23.6878469766002
1005210,-26.0557830201288
1005211,-20.6851727416711
1005212,-18.970559559551
1005213,14.169702122678
1005214,7.39879786446984
1005215,-9.86427446704977
1005216,7.03926079288922
1005217,11.4678843695988
1005218,0.917995953188734
1005219,-12.845885179594
1005220,-10.9996591429544
1005221,-31.0543148564378
1005222,-17.6437206656696
1005223,6.76893632157094
1005224,-8.42926801448193
1005225,0.138964137445779
1005226,-6.66806332945382
1005227,4.70501227560184
1005228,-21.2654048789828
1005229,-5.27287048850274
1005230,-22.2033348441287
1005231,-3.4577557161213
1005232,8.44303158263536
1005233,-16.4394128942991
1005234,11.9932433012887
1005235,1.60702100439034
1005236,-2.91058229703971
1005237,-1.03147647791952
1005238,-3.99548356767322
1005239,-34.3932603771289
1005240,-6.21756845885447
1005241,-24.8360622781649
1005242,-15.2987814833577
1005243,19.0545675139052
1005244,3.29042934368786
1005245,12.800475423866
1005246,-14.0257034437331
1005247,-14.1915288358707
1005248,7.47569093265845
1005249,-14.4421597427806
1005250,-12.5498038012179
1005251,-4.5959829519614
1005252,1.56489155151393
1005253,-1.6948268329764
1005254,-3.41652618005195
1005255,37.184398372839
1005256,-27.9319287592692
1005257,-13.5516045858629
1005258,-19.3196053752858
1005259,-32.8399059994173
1005260,9.68789692014338
1005261,-17.793462565862
1005262,-2.67718280570497
1005263,-7.05982697714083
1005264,-14.4925297367945
1005265,-14.8497173951233
1005266,-9.15360528612058
1005267,3.18607232388985
1005268,16.8599073657819
1005269,-7.47033671892272
1005270,-20.0410312461766
1005271,-7.34507106239653
1005272,-3.91898491612795
1005273,-25.1229263070671
1005274,-15.3986376700332
1005275,26.6963985486645
1005276,-2.88350177233758
1005277,-18.0553276143983
1005278,13.4529562606793
1005279,-39.8002718391961
1005280,8.9471908191577
1005281,-0.734420201909102
1005282,-16.7400651989603
1005283,-13.2419824436825
1005284,-11.2680481238573
1005285,-5.63125704992722
1005286,-31.481919672728
1005287,-24.2105027457368
1005288,-4.18254757555221
1005289,-25.7116100270022
1005290,19.6979078076876
1005291,-10.7956290692007
1005292,-32.326917400151
1005293,7.44020335493962
1005294,-0.298750741557749
1005295,-0.855520011449489
1005296,11.5284951295011
1005297,3.06981146651094
1005298,-21.9216339408021
1005299,-3.25829326661878
1005300,-3.50282130250401
1005301,9.90536715996346
1005302,-12.5885593138901
1005303,-0.246568236910377
1005304,-15.8599914714872
1005305,-18.4857800759426
1005306,-8.7867664534761
1005307,-17.7030096994056
1005308,-23.7935152030195
1005309,-7.90472471497267
1005310,-25.8645465026157
1005311,-25.9748190875661
1005312,8.23177214347825
1005313,-17.5725999886487
1005314,-1.44613848062433
1005315,6.11421243711144
1005316,-13.5852650941103
1005317,20.1101918940462
1005318,-14.2584179563798
1005319,-12.8075013646729
1005320,-6.40403536297205
1005321,5.6268828588182
1005322,3.85248676064369
1005323,-19.6432901291359
1005324,-16.7034258694923
1005325,-8.57562651884977
1005326,-3.47548293774853
1005327,0.935524296730933
1005328,-3.72542010368759
1005329,-3.52347064855055
1005330,3.12922684247161
1005331,-34.6966838669746
1005332,-6.50778773109494
1005333,22.1368994296589
1005334,5.54235560723729
1005335,8.03635881965584
1005336,-8.04618708276803
1005337,-18.1779896400028
1005338,-17.9327098681242
1005339,-7.18303524832428
1005340,-10.7937256378847
1005341,-16.7827762137041
1005342,18.9204563767347
1005343,-4.8740093509338
1005344,-12.0954605796429
1005345,2.17893657662503
1005346,-16.1202930280678
1005347,2.58355504829798
1005348,17.9286343491221
1005349,-11.0493997685708
1005350,0.936423533172944
1005351,18.1777423720244
1005352,-15.5287301480757
1005353,-22.6707147799412
1005354,-9.29274984028603
1005355,-4.04040303617219
1005356,-16.7147540713968
1005357,-14.139430411624
1005358,0.250888364945475
1005359,-4.16778828671799
1005360,-20.269656306734
1005361,8.72738507480883
1005362,-15.892940261519
1005363,3.8001803522566
1005364,-4.34535314834049
1005365,-6.76431593701152
1005366,-19.1389360854314
1005367,24.8518016545069
1005368,3.63276249150489
1005369,7.56892034773894
1005370,-6.33425947457749
1005371,-5.2117432582538
1005372,2.20583986646358
1005373,-16.2600235185167
1005374,-19.0649538368677
1005375,9.93667259851019
1005376,3.75703160773913
1005377,-3.94230131385569
1005378,-18.4016215844912
1005379,-16.6319467906758
1005380,-0.512997562446401
1005381,-10.8722917913528
1005382,-21.1609190983202
1005383,-1.57411677564848
1005384,-18.4584408092071
1005385,-0.20487984324623
1005386,-30.3587192103145
1005387,-1.49009357615158
1005388,-23.2978924269473
1005389,17.6979590710893
1005390,-8.0204442645331
1005391,-19.1525392574301
1005392,5.63671382170347
1005393,11.1436481311013
1005394,11.5107942525192
1005395,-14.5011136969211
1005396,-7.10959250053607
1005397,-0.459162029779598
1005398,0.200291233117025
1005399,-11.9443672686835
1005400,-3.99853153453332
1005401,-25.5494959037696
1005402,12.2969756592702
1005403,-18.4872132111116
1005404,-16.2004201525104
1005405,-22.7492234537881
1005406,-7.76323055065071
1005407,-6.14177143039945
1005408,-25.4641720255994
1005409,2.60125920280722
1005410,6.25333948617978
1005411,-0.168545637092763
1005412,9.15952179513257
1005413,-24.8804177771229
1005414,15.2374891458494
1005415,-11.7379094023654
1005416,-1.24730860993208
1005417,-23.0602887648984
1005418,-23.6930771753531
1005419,15.1770981207616
1005420,4.02810577351573
1005421,-22.3363728853455
1005422,11.3108844695125
1005423,-14.3079406917541
1005424,-11.6920930112228
1005425,19.3893261987328
1005426,-5.00249022097481
1005427,15.1418827334091
1005428,-8.17614692761978
1005429,-16.2765198424458
1005430,6.3519316909294
1005431,-8.12926659227425
1005432,1.76852220530377
1005433,11.9095584682689
1005434,-0.0448303287288478
1005435,-31.749956304517
1005436,-10.1805134147392
1005437,-13.2868786987375
1005438,-2.32116705804465
1005439,-32.3808175003393
1005440,-2.14038093309721
1005441,-0.9043209698426
1005442,-4.5014367864657
1005443,-18.3971759202997
1005444,-6.77125729104404
1005445,-17.0739732987837
1005446,-12.5754438861069
1005447,-0.877200879081542
1005448,-10.1440886627845
1005449,23.2858591369876
1005450,-3.76308581161104
1005451,-17.2589394865886
1005452,-2.25412390156853
1005453,8.46874824493787
1005454,-0.226870086716472
1005455,-34.6166147977385
1005456,-8.81043361327458
1005457,-14.3815350155107
1005458,6.07535767459683
1005459,-4.05451177846601
1005460,8.31022859823899
1005461,16.3125268531224
1005462,3.64201902912267
1005463,24.8294236599903
1005464,-6.42800194806043
1005465,10.2147525606142
1005466,-21.1060953993486
1005467,-10.1441775723957
1005468,14.6658681521034
1005469,-15.8644958737662
1005470,-11.0733915780412
1005471,1.81963231552596
1005472,-22.8437182013042
1005473,-12.2104965982352
1005474,3.90069015499087
1005475,-15.3715000855537
1005476,-6.01383093449709
1005477,15.0521182726877
1005478,-22.5705299060774
1005479,-9.97595195819362
1005480,-19.1110610529397
1005481,14.5794925781308
1005482,14.4101552657624
1005483,1.76520307211179
1005484,-28.6489338049808
1005485,18.457948914813
1005486,-22.2652226711971
1005487,-2.51629707543132
1005488,3.91655188010681
1005489,-20.5038979152898
1005490,-6.84729676689808
1005491,-5.01764790084283
1005492,-18.1836729862883
1005493,-22.0266900762859
1005494,-16.0103417172129
1005495,-29.6058580526109
1005496,3.29836645345088
1005497,3.92029149666967
1005498,-1.07853404405384
1005499,-12.4953432889373
1005500,2.37434842288645
1005501,-18.3618457752353
1005502,-15.5319219267218
1005503,17.9512587368435
1005504,-11.8086990425628
1005505,11.1693102976051
1005506,-10.8081472734508
1005507,-0.806569877466845
1005508,-11.3059095034961
1005509,-18.2463008016297
1005510,1.64209006171295
1005511,5.65376874518611
1005512,2.44802512565176
1005513,-15.7368750240988
1005514,-8.46617975193252
1005515,-10.276341940202
1005516,7.42818240117895
1005517,-9.59364529649132
1005518,1.21649827225277
1005519,11.2811909305937
1005520,-2.38319002742745
1005521,1.98867429985753
1005522,-2.0873448695583
1005523,-1.89574276467831
1005524,2.5597584806867
1005525,-2.32504341642534
1005526,-5.22166578961829
1005527,7.39430298280002
1005528,-2.1442318681155
1005529,-33.005655876067
1005530,20.6484167696656
1005531,-8.85073664292916
1005532,-16.332506043204
1005533,-11.9892849897577
1005534,-3.09264324647401
1005535,4.12179215045391
1005536,-0.6176975203716
1005537,7.39159924533884
1005538,-6.15016157076086
1005539,-0.592853797102777
1005540,-23.3378826327035
1005541,-15.6281215551936
1005542,14.9757984654894
1005543,-25.4865956511346
1005544,-10.068757654947
1005545,7.42812789345535
1005546,10.3966134765722
1005547,-28.5229743984862
1005548,2.73092490198045
1005549,2.0601284060761
1005550,-8.70550084720434
1005551,13.5640052980842
1005552,-17.243046216354
1005553,-6.04746420910236
1005554,-4.12401724412718
1005555,-18.6945046055132
1005556,-2.15522434866734
1005557,1.51693546125301
1005558,-15.0737677775611
1005559,11.8919586773075
1005560,-18.5732512637841
1005561,17.6072390767232
1005562,-2.29179910909059
1005563,-2.47559190354326
1005564,5.37919319983924
1005565,24.6055615994579
1005566,-4.78713889153068
1005567,13.9395745293269
1005568,-7.83583937830661
1005569,-11.8177937338986
1005570,-42.7068935055862
1005571,-21.7915020165889
1005572,4.67597358336401
1005573,-16.1605855088336
1005574,-19.2456659578678
1005575,-8.02736047926926
1005576,-37.3706867862612
1005577,-11.7243545331882
1005578,-12.4442305798732
1005579,-0.242426571304073
1005580,-1.44961850448677
1005581,-1.1226075035129
1005582,-28.5376786187618
1005583,12.6716568870663
1005584,-17.0134935372736
1005585,11.3137767006702
1005586,-9.01325781248228
1005587,8.19665038517595
1005588,4.75538074469453
1005589,-25.7435884542415
1005590,3.2379243619196
1005591,19.5503007507456
1005592,-28.7813221129288
1005593,-10.2855837279434
1005594,-2.08185668576068
1005595,12.2823946345709
1005596,13.0847459737764
1005597,-15.9305472346515
1005598,-11.1946272384413
1005599,-9.85935217059038
1005600,-17.7502365655989
1005601,-30.7836622147785
1005602,-2.4692975171804
1005603,9.20522838609498
1005604,-1.94424352860447
1005605,-12.3841239137683
1005606,20.389544870465
1005607,2.41402001424736
1005608,13.7182073759511
1005609,-5.39605070048568
1005610,-26.413378302108
1005611,6.80796731274373
1005612,-26.4685279926953
1005613,20.666968709563
1005614,22.5701325051688
1005615,-22.5119663976132
1005616,-12.6896004461825
1005617,-7.40356383497373
1005618,-0.539767931656847
1005619,-6.56585793111511
1005620,-11.1561162236445
1005621,4.030247085459
1005622,-20.5980511527767
1005623,16.0787023012195
1005624,10.5783784235115
1005625,-1.50459357403222
1005626,-19.2839374935371
1005627,-0.507733693693723
1005628,-6.46622066709628
1005629,-4.13983539988178
1005630,-14.851596650786
1005631,1.24562286110378
1005632,-39.7215550841498
1005633,-21.1712374134977
1005634,-5.03989962442833
1005635,7.86388124354267
1005636,4.56120937378387
1005637,-4.84578987692927
1005638,-26.1562716922096
1005639,-23.9159430040086
1005640,-15.2921157818154
1005641,-14.3878057124341
1005642,-14.9593843095917
1005643,-2.97183229625727
1005644,1.58585234720995
1005645,-4.26553276067008
1005646,-18.4756036254083
1005647,-17.1366616320408
1005648,18.8920460232427
1005649,14.9463493037874
1005650,0.903357750257385
1005651,-9.73391741521813
1005652,36.0526295431376
1005653,-3.04233746591853
1005654,21.449249586769
1005655,24.6798202903515
1005656,-45.5847989475633
1005657,-3.01538051820538
1005658,0.299084888329405
1005659,-16.4931236909482
1005660,-7.65947747321756
1005661,-13.7057130340617
1005662,-19.7827532398606
1005663,-1.96690233148442
1005664,-3.76910680621336
1005665,1.62064289217177
1005666,-23.1720180270258
1005667,-6.53455675726062
1005668,-16.7289506456052
1005669,13.1395483637847
1005670,-16.2374043619809
1005671,26.6205082772904
1005672,1.63164019651038
1005673,-27.4189386352328
1005674,2.84133093551247
